engine_id,cycle,true_label,majority_pred,weighted_pred,risk_pred,risk_level,mean_prob,fault_fraction
73,54,0,0,0,0,SAFE,0.0008423949999999999,0.0
73,55,0,0,0,0,SAFE,0.000801446682,0.0
73,56,0,0,0,0,SAFE,0.0005552927719999999,0.0
73,57,0,0,0,0,SAFE,0.0008795992540000001,0.0
73,58,0,0,0,0,SAFE,0.00050137729,0.0
73,59,0,0,0,0,SAFE,0.0005018592679999999,0.0
73,60,0,0,0,0,SAFE,0.000471765398,0.0
73,61,0,0,0,0,SAFE,0.0004263550559999999,0.0
73,62,0,0,0,0,SAFE,0.00056022473,0.0
73,63,0,0,0,0,SAFE,0.000358489255,0.0
73,64,0,0,0,0,SAFE,0.0005324853902,0.0
73,65,0,0,0,0,SAFE,0.000776139035,0.0
73,66,0,0,0,0,SAFE,0.00048378171,0.0
73,67,0,0,0,0,SAFE,0.00038923463699999997,0.0
73,68,0,0,0,0,SAFE,0.0005485515312,0.0
73,69,0,0,0,0,SAFE,0.0004710881491999999,0.0
73,70,0,0,0,0,SAFE,0.0005414044489999999,0.0
73,71,0,0,0,0,SAFE,0.000365457688,0.0
73,72,0,0,0,0,SAFE,0.000736533622,0.0
73,73,0,0,0,0,SAFE,0.00043445898080000006,0.0
73,74,0,0,0,0,SAFE,0.0011755888271999999,0.0
73,75,0,0,0,0,SAFE,0.00043368386399999994,0.0
73,76,0,0,0,0,SAFE,0.000903485778,0.0
73,77,0,0,0,0,SAFE,0.0018101564379999998,0.0
73,78,0,0,0,0,SAFE,0.000654490454,0.0
73,79,0,0,0,0,SAFE,0.000279356293,0.0
73,80,0,0,0,0,SAFE,0.000400247963,0.0
73,81,0,0,0,0,SAFE,0.0005227670151999999,0.0
73,82,0,0,0,0,SAFE,0.00065159354,0.0
73,83,0,0,0,0,SAFE,0.00061906464,0.0
73,84,0,0,0,0,SAFE,0.000552402106,0.0
73,85,0,0,0,0,SAFE,0.000519738184,0.0
73,86,0,0,0,0,SAFE,0.0005236949659999999,0.0
73,87,0,0,0,0,SAFE,0.0014077169040000001,0.0
73,88,0,0,0,0,SAFE,0.00044913219900000005,0.0
73,89,0,0,0,0,SAFE,0.001393825957,0.0
73,90,0,0,0,0,SAFE,0.000772854094,0.0
73,91,0,0,0,0,SAFE,0.0012373163159999998,0.0
73,92,0,0,0,0,SAFE,0.000506793708,0.0
73,93,0,0,0,0,SAFE,0.000330507058,0.0
73,94,0,0,0,0,SAFE,0.000847211166,0.0
73,95,0,0,0,0,SAFE,0.0006396688487999999,0.0
73,96,0,0,0,0,SAFE,0.0042864997,0.0
73,97,0,0,0,0,SAFE,0.004251052928,0.0
73,98,0,0,0,0,SAFE,0.005884913148000001,0.0
73,99,0,0,0,0,SAFE,0.001113778898,0.0
73,100,0,0,0,0,SAFE,0.0029029280739999996,0.0
73,101,0,0,0,0,SAFE,0.0008053299480000001,0.0
73,102,0,0,0,0,SAFE,0.000961870616,0.0
73,103,0,0,0,0,SAFE,0.0004857161931999999,0.0
73,104,0,0,0,0,SAFE,0.000527878588,0.0
73,105,0,0,0,0,SAFE,0.001447490538,0.0
73,106,0,0,0,0,SAFE,0.002725308832,0.0
73,107,0,0,0,0,SAFE,0.00084673625,0.0
73,108,0,0,0,0,SAFE,0.000951439108,0.0
73,109,0,0,0,0,SAFE,0.000811926316,0.0
73,110,0,0,0,0,SAFE,0.0010111487560000001,0.0
73,111,0,0,0,0,SAFE,0.000836870472,0.0
73,112,0,0,0,0,SAFE,0.00067433314,0.0
73,113,0,0,0,0,SAFE,0.0006923750788,0.0
73,114,0,0,0,0,SAFE,0.000842406322,0.0
73,115,0,0,0,0,SAFE,0.004862783850000001,0.0
73,116,0,0,0,0,SAFE,0.0016659923727999997,0.0
73,117,0,0,0,0,SAFE,0.007226681803999999,0.0
73,118,0,0,0,0,SAFE,0.0016287551319999999,0.0
73,119,0,0,0,0,SAFE,0.004885149353200001,0.0
73,120,0,0,0,0,SAFE,0.002441157706,0.0
73,121,0,0,0,1,WARNING,0.10892044623399999,0.2
73,122,0,0,0,0,SAFE,0.010992281728,0.0
73,123,0,0,0,1,WARNING,0.12928196868,0.2
73,124,0,0,0,0,SAFE,0.002563026742,0.0
73,125,0,0,0,0,SAFE,0.0017734743979999999,0.0
73,126,0,0,0,0,SAFE,0.002813821724,0.0
73,127,0,0,0,0,SAFE,0.003861411630000001,0.0
73,128,0,0,0,0,SAFE,0.001393555764,0.0
73,129,0,0,0,0,SAFE,0.002374690492,0.0
73,130,0,0,0,0,SAFE,0.008548827396000002,0.0
73,131,0,0,0,0,SAFE,0.016127027294,0.0
73,132,0,0,0,0,SAFE,0.038530356008,0.0
73,133,0,0,0,0,SAFE,0.017291154215,0.0
73,134,0,0,0,0,SAFE,0.016112123614,0.0
73,135,0,0,0,0,SAFE,0.012528525488,0.0
73,136,0,0,0,0,SAFE,0.0036517525699999998,0.0
73,137,0,0,0,0,SAFE,0.0042103739599999995,0.0
73,138,0,0,0,0,SAFE,0.0018884543480000003,0.0
73,139,0,0,0,0,SAFE,0.0037030356139999996,0.0
73,140,0,0,0,0,SAFE,0.00966678412,0.0
73,141,0,0,0,0,SAFE,0.008410470848,0.0
73,142,0,0,0,0,SAFE,0.013343356126000003,0.0
73,143,0,0,0,0,SAFE,0.008733699139999999,0.0
73,144,0,0,0,0,SAFE,0.02122061954,0.0
73,145,0,0,0,0,SAFE,0.09330088746,0.0
73,146,0,0,0,0,SAFE,0.05563127432,0.0
73,147,0,0,0,0,SAFE,0.07561005424,0.0
73,148,0,0,0,0,SAFE,0.07925213925999999,0.0
73,149,0,0,0,0,SAFE,0.06896822416200002,0.0
73,150,0,0,0,0,SAFE,0.01023896517,0.0
73,151,0,0,0,1,WARNING,0.11196812706,0.2
73,152,0,0,0,0,SAFE,0.094651343406,0.0
73,153,0,0,0,1,WARNING,0.19410650209,0.2
73,154,0,0,0,1,WARNING,0.19365536485999996,0.2
73,155,0,0,0,1,WARNING,0.197243048514,0.2
73,156,0,0,0,1,WARNING,0.18988134673999996,0.2
73,157,0,0,0,1,WARNING,0.21343277208000005,0.2
73,158,0,0,0,1,WARNING,0.19611060698,0.2
73,159,0,0,0,1,WARNING,0.20370933902799998,0.2
73,160,0,0,0,1,WARNING,0.20374576163999997,0.2
73,161,0,0,0,1,WARNING,0.23030094352,0.2
73,162,0,0,0,1,WARNING,0.1936356602,0.2
73,163,0,0,0,1,WARNING,0.19345927597999998,0.2
73,164,0,0,0,1,WARNING,0.19538524323999998,0.2
73,165,0,0,0,1,WARNING,0.19435668358,0.2
73,166,0,0,0,1,WARNING,0.13969488464,0.2
73,167,0,0,0,1,WARNING,0.2098854274,0.2
73,168,0,0,0,1,WARNING,0.23076217527999998,0.2
73,169,0,0,0,1,WARNING,0.35596035800000003,0.4
73,170,0,1,1,1,CRITICAL,0.651240038,0.6
73,171,0,0,0,1,WARNING,0.45195111600000004,0.4
73,172,0,1,1,1,CRITICAL,0.7617665060000001,0.8
73,173,0,0,0,1,WARNING,0.4295972152,0.4
73,174,0,1,1,1,CRITICAL,0.688494352,0.6
73,175,0,1,1,1,CRITICAL,0.674215656,0.6
73,176,0,1,1,1,CRITICAL,0.6383360879999999,0.6
73,177,0,1,1,1,CRITICAL,0.8089234959999999,0.8
73,178,0,1,1,1,CRITICAL,0.7984669,0.8
73,179,0,1,1,1,CRITICAL,0.9354245800000001,1.0
73,180,0,1,1,1,CRITICAL,0.890357614,1.0
73,181,0,1,1,1,CRITICAL,0.889516338,1.0
73,182,0,1,1,1,CRITICAL,0.8025447119999999,1.0
73,183,0,1,1,1,CRITICAL,0.855716782,1.0
73,184,0,1,1,1,CRITICAL,0.797484784,0.8
73,185,0,1,1,1,CRITICAL,0.696458246,0.8
73,186,0,1,1,1,CRITICAL,0.8564421680000001,1.0
73,187,0,1,1,1,CRITICAL,0.969565332,1.0
73,188,0,1,1,1,CRITICAL,0.9622308719999999,1.0
73,189,0,1,1,1,CRITICAL,0.9555769699999999,1.0
73,190,0,1,1,1,CRITICAL,0.982015932,1.0
73,191,0,1,1,1,CRITICAL,0.9866840239999999,1.0
73,192,0,1,1,1,CRITICAL,0.9901522440000001,1.0
73,193,1,1,1,1,CRITICAL,0.997341274,1.0
73,194,1,1,1,1,CRITICAL,0.9984024760000001,1.0
73,195,1,1,1,1,CRITICAL,0.9983646819999998,1.0
73,196,1,1,1,1,CRITICAL,0.9939314199999998,1.0
73,197,1,1,1,1,CRITICAL,0.99668598,1.0
73,198,1,1,1,1,CRITICAL,0.997348298,1.0
73,199,1,1,1,1,CRITICAL,0.99652072,1.0
73,200,1,1,1,1,CRITICAL,0.999432706,1.0
73,201,1,1,1,1,CRITICAL,0.9997206439999999,1.0
73,202,1,1,1,1,CRITICAL,0.999147786,1.0
73,203,1,1,1,1,CRITICAL,0.9991192160000001,1.0
73,204,1,1,1,1,CRITICAL,0.9994572940000002,1.0
73,205,1,1,1,1,CRITICAL,0.999199374,1.0
73,206,1,1,1,1,CRITICAL,0.997106452,1.0
73,207,1,1,1,1,CRITICAL,0.998176658,1.0
73,208,1,1,1,1,CRITICAL,0.998996876,1.0
73,209,1,1,1,1,CRITICAL,0.9995803280000001,1.0
73,210,1,1,1,1,CRITICAL,0.99972353,1.0
73,211,1,1,1,1,CRITICAL,0.9996662580000001,1.0
73,212,1,1,1,1,CRITICAL,0.9994728599999998,1.0
73,213,1,1,1,1,CRITICAL,0.9995079820000001,1.0
74,1,0,0,0,0,SAFE,0.00023262165800000002,0.0
74,2,0,0,0,0,SAFE,0.000334348696,0.0
74,3,0,0,0,0,SAFE,0.000273143256,0.0
74,4,0,0,0,0,SAFE,0.00022865225399999997,0.0
74,5,0,0,0,0,SAFE,0.000183457636,0.0
74,6,0,0,0,0,SAFE,0.0001528733028,0.0
74,7,0,0,0,0,SAFE,0.000180788466,0.0
74,8,0,0,0,0,SAFE,0.00014787524199999998,0.0
74,9,0,0,0,0,SAFE,0.00015179839600000002,0.0
74,10,0,0,0,0,SAFE,0.000169161806,0.0
74,11,0,0,0,0,SAFE,0.0001592627408,0.0
74,12,0,0,0,0,SAFE,0.00016756452,0.0
74,13,0,0,0,0,SAFE,0.000162657322,0.0
74,14,0,0,0,0,SAFE,0.000118162261,0.0
74,15,0,0,0,0,SAFE,0.0001291590008,0.0
74,16,0,0,0,0,SAFE,0.000161931242,0.0
74,17,0,0,0,0,SAFE,0.0001471373772,0.0
74,18,0,0,0,0,SAFE,0.00012218319439999997,0.0
74,19,0,0,0,0,SAFE,0.00013786383,0.0
74,20,0,0,0,0,SAFE,0.0001352574588,0.0
74,21,0,0,0,0,SAFE,0.00019736296400000002,0.0
74,22,0,0,0,0,SAFE,0.00018506835800000002,0.0
74,23,0,0,0,0,SAFE,0.000161943234,0.0
74,24,0,0,0,0,SAFE,0.0001434606824,0.0
74,25,0,0,0,0,SAFE,0.0001421178148,0.0
74,26,0,0,0,0,SAFE,0.000141975478,0.0
74,27,0,0,0,0,SAFE,0.000175628186,0.0
74,28,0,0,0,0,SAFE,0.000143169136,0.0
74,29,0,0,0,0,SAFE,0.000137380588,0.0
74,30,0,0,0,0,SAFE,0.0001460626892,0.0
74,31,0,0,0,0,SAFE,0.0001673681922,0.0
74,32,0,0,0,0,SAFE,0.000159129308,0.0
74,33,0,0,0,0,SAFE,0.000123747282,0.0
74,34,0,0,0,0,SAFE,0.00016294469079999998,0.0
74,35,0,0,0,0,SAFE,0.00013539265399999998,0.0
74,36,0,0,0,0,SAFE,0.000132197944,0.0
74,37,0,0,0,0,SAFE,0.000129593118,0.0
74,38,0,0,0,0,SAFE,0.0001229205322,0.0
74,39,0,0,0,0,SAFE,0.00012048657620000001,0.0
74,40,0,0,0,0,SAFE,0.0001472552658,0.0
74,41,0,0,0,0,SAFE,0.00013746886,0.0
74,42,0,0,0,0,SAFE,0.0001429735692,0.0
74,43,0,0,0,0,SAFE,0.0001424179,0.0
74,44,0,0,0,0,SAFE,0.0001818736948,0.0
74,45,0,0,0,0,SAFE,0.0002428679872,0.0
74,46,0,0,0,0,SAFE,0.0001703209872,0.0
74,47,0,0,0,0,SAFE,0.000152663348,0.0
74,48,0,0,0,0,SAFE,0.0001422810532,0.0
74,49,0,0,0,0,SAFE,0.00013347524,0.0
74,50,0,0,0,0,SAFE,0.0001820316612,0.0
74,51,0,0,0,0,SAFE,0.0001823113632,0.0
74,52,0,0,0,0,SAFE,0.00016568908440000002,0.0
74,53,0,0,0,0,SAFE,0.00021921433200000002,0.0
74,54,0,0,0,0,SAFE,0.000184531392,0.0
74,55,0,0,0,0,SAFE,0.000155950676,0.0
74,56,0,0,0,0,SAFE,0.000137900802,0.0
74,57,0,0,0,0,SAFE,0.000157979188,0.0
74,58,0,0,0,0,SAFE,0.000165717342,0.0
74,59,0,0,0,0,SAFE,0.00017168798239999998,0.0
74,60,0,0,0,0,SAFE,0.00013723744000000002,0.0
74,61,0,0,0,0,SAFE,0.000142225869,0.0
74,62,0,0,0,0,SAFE,0.00014982768299999998,0.0
74,63,0,0,0,0,SAFE,0.00017374617400000002,0.0
74,64,0,0,0,0,SAFE,0.00012056083999999999,0.0
74,65,0,0,0,0,SAFE,0.000169180892,0.0
74,66,0,0,0,0,SAFE,0.00012727743,0.0
74,67,0,0,0,0,SAFE,0.000137357559,0.0
74,68,0,0,0,0,SAFE,0.00011579849079999997,0.0
74,69,0,0,0,0,SAFE,0.0001357240932,0.0
74,70,0,0,0,0,SAFE,0.00016204249399999997,0.0
74,71,0,0,0,0,SAFE,0.000134036468,0.0
74,72,0,0,0,0,SAFE,0.000194112012,0.0
74,73,0,0,0,0,SAFE,0.00021977652799999998,0.0
74,74,0,0,0,0,SAFE,0.000119656308,0.0
74,75,0,0,0,0,SAFE,0.00014337403879999998,0.0
74,76,0,0,0,0,SAFE,0.0001380194292,0.0
74,77,0,0,0,0,SAFE,0.00012147690419999999,0.0
74,78,0,0,0,0,SAFE,0.000131954166,0.0
74,79,0,0,0,0,SAFE,0.0001460663,0.0
74,80,0,0,0,0,SAFE,0.000194055478,0.0
74,81,0,0,0,0,SAFE,0.000194753464,0.0
74,82,0,0,0,0,SAFE,0.00020920847,0.0
74,83,0,0,0,0,SAFE,0.000114053324,0.0
74,84,0,0,0,0,SAFE,0.00019938549280000003,0.0
74,85,0,0,0,0,SAFE,0.00015940753399999998,0.0
74,86,0,0,0,0,SAFE,0.00013893897,0.0
74,87,0,0,0,0,SAFE,0.000149251808,0.0
74,88,0,0,0,0,SAFE,0.000228311362,0.0
74,89,0,0,0,0,SAFE,0.0001658994532,0.0
74,90,0,0,0,0,SAFE,0.00019923803199999997,0.0
74,91,0,0,0,0,SAFE,0.000168257658,0.0
74,92,0,0,0,0,SAFE,0.00016319552,0.0
74,93,0,0,0,0,SAFE,0.0001782782532,0.0
74,94,0,0,0,0,SAFE,0.00010202222120000001,0.0
74,95,0,0,0,0,SAFE,0.000115198807,0.0
74,96,0,0,0,0,SAFE,0.000112486813,0.0
74,97,0,0,0,0,SAFE,0.00012855750000000002,0.0
74,98,0,0,0,0,SAFE,0.0001051567108,0.0
74,99,0,0,0,0,SAFE,0.00011165133400000001,0.0
74,100,0,0,0,0,SAFE,0.00012916131000000001,0.0
74,101,0,0,0,0,SAFE,0.000115403675,0.0
74,102,0,0,0,0,SAFE,0.0001146571998,0.0
74,103,0,0,0,0,SAFE,0.000133683179,0.0
74,104,0,0,0,0,SAFE,0.000212253266,0.0
74,105,0,0,0,0,SAFE,0.000211312618,0.0
74,106,0,0,0,0,SAFE,0.00012504905080000002,0.0
74,107,0,0,0,0,SAFE,0.00015411856,0.0
74,108,0,0,0,0,SAFE,0.00013819361520000002,0.0
74,109,0,0,0,0,SAFE,0.00014357990679999999,0.0
74,110,0,0,0,0,SAFE,0.00018348335199999997,0.0
74,111,0,0,0,0,SAFE,0.00015999890199999998,0.0
74,112,0,0,0,0,SAFE,0.000143379487,0.0
74,113,0,0,0,0,SAFE,0.000126497134,0.0
74,114,0,0,0,0,SAFE,0.000144313205,0.0
74,115,0,0,0,0,SAFE,0.000145260759,0.0
74,116,0,0,0,0,SAFE,0.000146818156,0.0
74,117,0,0,0,0,SAFE,0.0001465411732,0.0
74,118,0,0,0,0,SAFE,0.0001507789168,0.0
74,119,0,0,0,0,SAFE,0.00017150315,0.0
74,120,0,0,0,0,SAFE,0.00012973948599999998,0.0
74,121,0,0,0,0,SAFE,0.000128832664,0.0
74,122,0,0,0,0,SAFE,0.000179046428,0.0
74,123,0,0,0,0,SAFE,0.0001634075,0.0
74,124,0,0,0,0,SAFE,0.00015815173399999998,0.0
74,125,0,0,0,0,SAFE,0.0003360620012,0.0
74,126,0,0,0,0,SAFE,0.00016326576200000002,0.0
74,127,0,0,0,0,SAFE,0.000152567039,0.0
74,128,0,0,0,0,SAFE,0.0007816048359999999,0.0
74,129,0,0,0,0,SAFE,0.000260964212,0.0
74,130,0,0,0,0,SAFE,0.0002151708552,0.0
74,131,0,0,0,0,SAFE,0.000202250412,0.0
74,132,0,0,0,0,SAFE,0.000265635116,0.0
74,133,0,0,0,0,SAFE,0.000163585654,0.0
74,134,0,0,0,0,SAFE,0.000339429036,0.0
74,135,0,0,0,0,SAFE,0.000174434714,0.0
74,136,0,0,0,0,SAFE,0.000401934947,0.0
74,137,0,0,0,0,SAFE,0.000546884086,0.0
74,138,0,0,0,0,SAFE,0.0013357509220000001,0.0
74,139,0,0,0,0,SAFE,0.000671330298,0.0
74,140,0,0,0,0,SAFE,0.001076534098,0.0
74,141,0,0,0,0,SAFE,0.0037295505799999997,0.0
74,142,0,0,0,0,SAFE,0.00526778524,0.0
74,143,0,0,0,0,SAFE,0.0100205642,0.0
74,144,0,0,0,0,SAFE,0.00342624644,0.0
74,145,0,0,0,0,SAFE,0.021573710694,0.0
74,146,1,0,0,0,SAFE,0.10520121005800001,0.0
74,147,1,0,0,0,SAFE,0.03527345816,0.0
74,148,1,0,0,0,SAFE,0.021457622420000003,0.0
74,149,1,0,0,0,SAFE,0.16557433994,0.0
74,150,1,0,0,1,WARNING,0.2612454352,0.2
74,151,1,0,0,1,WARNING,0.40878956200000005,0.4
74,152,1,0,0,1,WARNING,0.348475532,0.2
74,153,1,1,1,1,CRITICAL,0.8469249959999999,0.8
74,154,1,1,1,1,CRITICAL,0.724153304,0.8
74,155,1,1,1,1,CRITICAL,0.7521539780000001,0.8
74,156,1,1,1,1,CRITICAL,0.8777935679999999,1.0
74,157,1,1,1,1,CRITICAL,0.9406828780000002,1.0
74,158,1,1,1,1,CRITICAL,0.9872371400000001,1.0
74,159,1,1,1,1,CRITICAL,0.9952685960000001,1.0
74,160,1,1,1,1,CRITICAL,0.9978528759999999,1.0
74,161,1,1,1,1,CRITICAL,0.9918441479999999,1.0
74,162,1,1,1,1,CRITICAL,0.9972729320000001,1.0
74,163,1,1,1,1,CRITICAL,0.998640692,1.0
74,164,1,1,1,1,CRITICAL,0.9997021,1.0
74,165,1,1,1,1,CRITICAL,0.9996276,1.0
74,166,1,1,1,1,CRITICAL,0.9997356400000001,1.0
75,1,0,0,0,0,SAFE,0.00047105819799999997,0.0
75,2,0,0,0,0,SAFE,0.0007476623699999999,0.0
75,3,0,0,0,0,SAFE,0.000727534894,0.0
75,4,0,0,0,0,SAFE,0.000675779544,0.0
75,5,0,0,0,0,SAFE,0.000694291356,0.0
75,6,0,0,0,0,SAFE,0.000467152152,0.0
75,7,0,0,0,0,SAFE,0.0003256530092,0.0
75,8,0,0,0,0,SAFE,0.00020377680200000002,0.0
75,9,0,0,0,0,SAFE,0.0003022620642,0.0
75,10,0,0,0,0,SAFE,0.00020327849319999998,0.0
75,11,0,0,0,0,SAFE,0.00035095730399999997,0.0
75,12,0,0,0,0,SAFE,0.00046123356199999994,0.0
75,13,0,0,0,0,SAFE,0.000356147487,0.0
75,14,0,0,0,0,SAFE,0.000343847622,0.0
75,15,0,0,0,0,SAFE,0.000289658569,0.0
75,16,0,0,0,0,SAFE,0.00028117431799999995,0.0
75,17,0,0,0,0,SAFE,0.00040305019600000004,0.0
75,18,0,0,0,0,SAFE,0.00019020400800000002,0.0
75,19,0,0,0,0,SAFE,0.0001895733028,0.0
75,20,0,0,0,0,SAFE,0.000187044266,0.0
75,21,0,0,0,0,SAFE,0.00040006704,0.0
75,22,0,0,0,0,SAFE,0.00020332196580000002,0.0
75,23,0,0,0,0,SAFE,0.00022964718799999999,0.0
75,24,0,0,0,0,SAFE,0.00023305593399999998,0.0
75,25,0,0,0,0,SAFE,0.00017369577880000002,0.0
75,26,0,0,0,0,SAFE,0.00023586190800000003,0.0
75,27,0,0,0,0,SAFE,0.0001947169338,0.0
75,28,0,0,0,0,SAFE,0.000262419094,0.0
75,29,0,0,0,0,SAFE,0.00024246568000000002,0.0
75,30,0,0,0,0,SAFE,0.0003553069288,0.0
75,31,0,0,0,0,SAFE,0.000384753858,0.0
75,32,0,0,0,0,SAFE,0.00035045128800000004,0.0
75,33,0,0,0,0,SAFE,0.00035153223520000004,0.0
75,34,0,0,0,0,SAFE,0.000337038153,0.0
75,35,0,0,0,0,SAFE,0.00035814839200000003,0.0
75,36,0,0,0,0,SAFE,0.00035632633799999997,0.0
75,37,0,0,0,0,SAFE,0.00043905411400000006,0.0
75,38,0,0,0,0,SAFE,0.00037823698799999996,0.0
75,39,0,0,0,0,SAFE,0.000327522576,0.0
75,40,0,0,0,0,SAFE,0.0002713532068,0.0
75,41,0,0,0,0,SAFE,0.00023059517,0.0
75,42,0,0,0,0,SAFE,0.00027286609400000003,0.0
75,43,0,0,0,0,SAFE,0.000497065234,0.0
75,44,0,0,0,0,SAFE,0.00040789628600000004,0.0
75,45,0,0,0,0,SAFE,0.0006004878312000001,0.0
75,46,0,0,0,0,SAFE,0.000464972984,0.0
75,47,0,0,0,0,SAFE,0.00045774994800000003,0.0
75,48,0,0,0,0,SAFE,0.00044434861600000004,0.0
75,49,0,0,0,0,SAFE,0.000410663237,0.0
75,50,0,0,0,0,SAFE,0.000475690788,0.0
75,51,0,0,0,0,SAFE,0.0004509257680000001,0.0
75,52,0,0,0,0,SAFE,0.00037306057,0.0
75,53,0,0,0,0,SAFE,0.00038598162479999996,0.0
75,54,0,0,0,0,SAFE,0.00019442706320000003,0.0
75,55,0,0,0,0,SAFE,0.00023795882719999999,0.0
75,56,0,0,0,0,SAFE,0.000342992721,0.0
75,57,0,0,0,0,SAFE,0.00034272309520000003,0.0
75,58,0,0,0,0,SAFE,0.001129305341,0.0
75,59,0,0,0,0,SAFE,0.0004357080650000001,0.0
75,60,0,0,0,0,SAFE,0.00039286133600000006,0.0
75,61,0,0,0,0,SAFE,0.00033170695319999997,0.0
75,62,0,0,0,0,SAFE,0.00029778795880000005,0.0
75,63,0,0,0,0,SAFE,0.00043316165199999994,0.0
75,64,0,0,0,0,SAFE,0.0003313410052,0.0
75,65,0,0,0,0,SAFE,0.00046395028400000003,0.0
75,66,0,0,0,0,SAFE,0.0005228516540000001,0.0
75,67,0,0,0,0,SAFE,0.000460452698,0.0
75,68,0,0,0,0,SAFE,0.00038127960800000006,0.0
75,69,0,0,0,0,SAFE,0.00036893615599999997,0.0
75,70,0,0,0,0,SAFE,0.0004046932008,0.0
75,71,0,0,0,0,SAFE,0.000317751734,0.0
75,72,0,0,0,0,SAFE,0.00034698293,0.0
75,73,0,0,0,0,SAFE,0.000229275689,0.0
75,74,0,0,0,0,SAFE,0.000336732258,0.0
75,75,0,0,0,0,SAFE,0.00038244137999999997,0.0
75,76,0,0,0,0,SAFE,0.000378947002,0.0
75,77,0,0,0,0,SAFE,0.00046401898399999993,0.0
75,78,0,0,0,0,SAFE,0.000639662358,0.0
75,79,0,0,0,0,SAFE,0.00041088393,0.0
75,80,0,0,0,0,SAFE,0.0004664658312,0.0
75,81,0,0,0,0,SAFE,0.000660336484,0.0
75,82,0,0,0,0,SAFE,0.0008486912952,0.0
75,83,0,0,0,0,SAFE,0.0005017967120000001,0.0
75,84,0,0,0,0,SAFE,0.000352206978,0.0
75,85,0,0,0,0,SAFE,0.000370532654,0.0
75,86,0,0,0,0,SAFE,0.00037185341400000003,0.0
75,87,0,0,0,0,SAFE,0.000401913174,0.0
75,88,0,0,0,0,SAFE,0.0003184029692,0.0
75,89,0,0,0,0,SAFE,0.0004077906867999999,0.0
75,90,0,0,0,0,SAFE,0.00033655094,0.0
75,91,0,0,0,0,SAFE,0.000382356604,0.0
75,92,0,0,0,0,SAFE,0.00035149764,0.0
75,93,0,0,0,0,SAFE,0.000377241604,0.0
75,94,0,0,0,0,SAFE,0.0006064388428000001,0.0
75,95,0,0,0,0,SAFE,0.000543568504,0.0
75,96,0,0,0,0,SAFE,0.0006358080868,0.0
75,97,0,0,0,0,SAFE,0.00042373155199999996,0.0
75,98,0,0,0,0,SAFE,0.0004025242508,0.0
75,99,0,0,0,0,SAFE,0.000437339006,0.0
75,100,0,0,0,0,SAFE,0.000242211885,0.0
75,101,0,0,0,0,SAFE,0.00030448877399999995,0.0
75,102,0,0,0,0,SAFE,0.000727268458,0.0
75,103,0,0,0,0,SAFE,0.000598581614,0.0
75,104,0,0,0,0,SAFE,0.0004763305640000001,0.0
75,105,0,0,0,0,SAFE,0.000380903241,0.0
75,106,0,0,0,0,SAFE,0.00030778677400000005,0.0
75,107,0,0,0,0,SAFE,0.00025235102800000005,0.0
75,108,0,0,0,0,SAFE,0.00041536758800000007,0.0
75,109,0,0,0,0,SAFE,0.000495917948,0.0
75,110,0,0,0,0,SAFE,0.0005104937440000001,0.0
75,111,0,0,0,0,SAFE,0.00042168611999999996,0.0
75,112,0,0,0,0,SAFE,0.000381012314,0.0
75,113,0,0,0,0,SAFE,0.00043706592,0.0
75,114,0,0,0,0,SAFE,0.00043133995000000004,0.0
75,115,0,0,0,0,SAFE,0.0011025656740000001,0.0
75,116,0,0,0,0,SAFE,0.001047917534,0.0
75,117,0,0,0,0,SAFE,0.002167755962,0.0
75,118,0,0,0,0,SAFE,0.0006444500639999999,0.0
75,119,0,0,0,0,SAFE,0.000526874116,0.0
75,120,0,0,0,0,SAFE,0.000515691626,0.0
75,121,0,0,0,0,SAFE,0.000392715672,0.0
75,122,0,0,0,0,SAFE,0.000503346627,0.0
75,123,0,0,0,0,SAFE,0.000555363632,0.0
75,124,0,0,0,0,SAFE,0.00056490205,0.0
75,125,0,0,0,0,SAFE,0.000343837208,0.0
75,126,0,0,0,0,SAFE,0.0007659330640000001,0.0
75,127,0,0,0,0,SAFE,0.00032102852799999995,0.0
75,128,0,0,0,0,SAFE,0.000319866826,0.0
75,129,0,0,0,0,SAFE,0.00030526181799999996,0.0
75,130,0,0,0,0,SAFE,0.001317346336,0.0
75,131,0,0,0,0,SAFE,0.0008272652807999999,0.0
75,132,0,0,0,0,SAFE,0.0012788666280000001,0.0
75,133,0,0,0,0,SAFE,0.0021115138420000003,0.0
75,134,0,0,0,0,SAFE,0.002922240542,0.0
75,135,0,0,0,0,SAFE,0.001087979014,0.0
75,136,0,0,0,0,SAFE,0.0013367304511999998,0.0
75,137,0,0,0,0,SAFE,0.0019824407452,0.0
75,138,0,0,0,0,SAFE,0.002779559784,0.0
75,139,0,0,0,0,SAFE,0.041609746198,0.0
75,140,0,0,0,0,SAFE,0.00492620354,0.0
75,141,0,0,0,0,SAFE,0.006523958837999999,0.0
75,142,0,0,0,0,SAFE,0.0016783825268000003,0.0
75,143,0,0,0,0,SAFE,0.005300299382000001,0.0
75,144,0,0,0,0,SAFE,0.0035837442500000006,0.0
75,145,0,0,0,0,SAFE,0.0006221442799999999,0.0
75,146,0,0,0,0,SAFE,0.0014403404272,0.0
75,147,0,0,0,0,SAFE,0.0026644954499999997,0.0
75,148,0,0,0,0,SAFE,0.001304801114,0.0
